age,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
50,1,1,no,167,no,yes,0,47,1,133,1,0,no
56,2,1,no,-429,no,yes,0,120,2,119,4,0,no
43,1,0,no,8167,yes,no,1,202,2,184,2,0,no
40,1,1,no,1708,yes,no,0,382,2,174,1,2,no
34,1,2,no,1006,yes,no,0,783,3,195,2,2,yes
37,0,2,no,5340,yes,no,0,101,2,104,4,0,no
53,0,1,no,2430,yes,yes,0,73,2,145,3,0,no
46,2,1,no,111,yes,no,0,178,3,183,2,2,no
40,0,1,no,664,no,no,0,188,2,121,2,1,no
50,1,2,no,-470,yes,no,0,130,2,160,1,0,no
30,1,2,no,2451,yes,no,0,191,2,175,1,0,no
58,2,0,no,2538,yes,no,0,680,2,111,6,0,yes
54,1,1,no,2626,no,no,0,221,2,190,2,0,no
47,1,1,no,3696,yes,no,0,635,3,170,2,0,no
39,1,2,no,12855,yes,no,0,108,4,173,1,0,no
39,1,1,no,-982,yes,yes,0,287,3,117,2,2,no
39,0,2,no,633,no,no,0,105,2,133,3,0,no
39,1,1,no,747,yes,yes,0,209,2,180,1,2,no
50,1,2,no,1784,no,no,0,1184,3,160,1,0,no
39,2,2,no,1315,yes,no,0,1337,4,126,1,0,no
33,0,2,no,923,yes,no,0,1307,3,173,6,0,no
45,1,2,no,7154,yes,no,0,93,3,111,3,0,no
59,1,0,no,0,no,no,1,207,2,153,1,0,no
53,1,2,no,2578,no,no,0,299,4,107,2,0,no
37,1,1,no,510,yes,no,0,67,2,90,6,0,no
54,1,0,no,277,yes,no,0,300,5,170,3,0,no
42,1,0,no,792,yes,yes,0,611,2,175,12,2,no
39,2,2,no,4692,yes,no,1,214,2,174,2,1,no
39,1,1,no,4136,yes,no,0,194,2,170,3,0,no
31,1,1,no,395,no,no,1,196,3,117,3,0,no
33,1,2,no,621,no,no,0,1435,3,99,5,0,no
49,1,1,no,4259,no,no,0,146,3,111,7,0,no
40,1,2,no,3352,yes,no,0,639,2,27,1,1,yes
37,2,1,no,226,no,yes,0,380,2,167,3,2,no
35,1,2,no,552,yes,yes,0,314,2,124,1,0,no
35,1,0,no,31,no,yes,0,131,3,133,3,0,no
44,1,1,no,6491,yes,no,0,126,2,174,1,0,no
46,2,2,no,926,yes,no,0,168,2,153,1,2,no
45,1,2,no,3689,yes,no,0,517,2,187,3,0,no
44,0,0,no,1593,yes,no,0,201,2,174,3,1,no
58,1,1,no,1507,yes,yes,0,255,6,189,1,2,no
37,1,1,no,5287,yes,yes,0,599,4,100,2,0,no
53,1,0,no,1034,yes,no,0,854,2,170,3,2,no
55,1,2,no,625,no,no,1,88,2,147,4,0,no
38,1,2,no,898,yes,no,0,80,5,198,2,0,no
35,1,2,no,867,yes,no,0,298,2,171,3,1,no
31,1,2,no,1224,yes,yes,0,75,2,119,2,1,no
36,0,1,no,10041,yes,no,0,91,2,184,1,2,no
44,1,2,no,0,yes,yes,0,286,6,191,2,0,no
30,2,1,no,3100,yes,no,0,125,1,183,4,0,no
32,1,1,no,344,yes,no,0,179,1,197,1,0,no
35,2,2,no,146,no,no,0,392,2,106,2,1,no
32,1,2,no,4654,yes,yes,0,276,1,128,2,0,yes
34,0,1,no,296,no,no,0,68,1,136,4,0,no
55,1,1,no,12159,yes,no,0,142,2,174,2,0,no
38,0,2,no,5122,yes,no,0,370,1,184,1,0,no
34,0,2,no,673,yes,yes,0,271,1,184,1,0,no
37,1,0,no,8135,yes,no,0,358,1,184,1,0,no
30,1,2,no,196,no,no,0,68,1,101,4,2,no
41,1,0,no,2562,yes,no,0,157,1,189,4,0,no
41,0,2,no,195,no,no,0,125,1,167,2,0,no
34,1,1,no,3119,yes,no,0,505,1,183,4,0,no
35,0,2,no,935,yes,no,0,71,1,176,2,0,no
30,1,1,no,11391,yes,no,0,319,1,105,2,2,no
30,1,0,no,5956,yes,yes,0,405,1,139,1,0,no
34,1,1,no,3185,yes,no,0,93,1,191,1,0,no
46,1,0,no,2558,yes,no,1,107,1,167,1,2,no
31,0,1,no,481,yes,no,0,106,2,183,2,0,no
39,1,1,no,660,yes,yes,0,180,1,185,2,0,no
52,1,0,yes,57,yes,yes,0,45,1,196,1,0,no
42,1,1,no,3,yes,no,1,47,1,190,1,0,no
40,0,1,no,572,no,no,0,67,1,91,2,0,no
33,1,1,no,3071,yes,yes,0,46,2,122,1,0,no
32,1,0,no,187,no,no,0,485,1,134,1,0,no
33,1,0,no,5151,yes,yes,0,73,1,178,4,0,no
32,1,0,no,2085,yes,yes,0,146,1,185,3,0,no
39,0,1,no,1104,no,no,0,333,2,105,2,1,no
39,2,1,no,892,yes,no,0,34,1,171,1,0,no
45,1,2,no,96,yes,no,0,167,1,127,1,0,no
32,0,2,no,574,yes,no,0,171,1,127,2,0,no
50,1,1,no,0,yes,no,0,152,1,190,1,0,no
33,1,2,no,6843,no,no,0,755,1,100,10,2,yes
47,1,1,no,1465,yes,no,0,26,1,190,2,0,no
30,1,1,no,586,yes,no,0,148,6,176,4,0,no
32,1,1,no,0,yes,no,0,189,1,170,1,2,no
41,1,0,no,7735,yes,no,0,220,1,190,1,0,no
37,1,2,no,264,yes,yes,0,276,1,157,1,0,no
30,1,1,no,501,yes,yes,0,994,1,177,1,0,yes
38,1,1,no,215,yes,no,0,70,1,167,1,0,no
48,2,1,no,4906,yes,no,0,200,1,190,1,0,no
31,0,1,no,900,yes,no,0,321,2,190,4,2,no
38,1,0,no,433,no,no,0,81,2,136,3,0,no
35,1,1,no,5304,yes,no,0,340,1,183,2,0,no
34,2,1,no,797,yes,no,0,88,1,126,1,0,no
31,1,1,no,450,no,yes,0,111,2,129,4,0,no
39,0,1,no,519,yes,yes,0,149,1,155,14,0,no
31,1,1,no,1539,yes,yes,0,67,6,177,9,0,no
32,1,1,no,11512,yes,no,0,301,1,183,1,0,no
52,1,2,no,1115,yes,no,0,69,1,164,2,0,no
31,0,1,no,5607,no,no,0,183,2,184,1,0,no
30,1,0,no,1015,yes,no,0,24,1,113,8,0,no
50,1,1,no,1878,yes,yes,0,45,2,181,11,0,no
41,0,1,no,98,no,yes,0,180,1,122,6,0,no
46,1,2,no,0,no,no,0,531,1,167,1,0,yes
37,0,1,no,862,no,no,0,85,1,122,2,0,no
39,2,0,no,1317,yes,no,0,543,1,170,4,2,yes
46,2,1,no,3455,yes,no,0,120,4,190,2,0,no
32,0,1,no,1249,yes,no,0,160,1,171,4,2,no
44,1,1,no,-230,yes,yes,0,352,1,177,1,0,no
36,1,1,no,-872,yes,yes,0,153,1,183,1,0,no
50,1,0,no,2590,yes,no,1,281,2,195,6,0,no
55,1,2,no,10065,no,no,0,197,5,177,3,0,no
32,0,1,no,3201,yes,no,0,98,1,178,5,0,no
34,1,2,no,273,yes,no,0,308,1,188,1,1,no
35,0,1,no,-476,yes,no,0,57,6,177,4,0,no
44,1,1,no,-289,no,yes,0,487,1,118,1,2,no
53,1,1,no,21522,no,no,0,83,3,149,4,0,no
55,2,1,no,166,no,no,0,324,7,153,4,0,no
37,0,1,no,-272,no,yes,0,104,3,139,6,0,no
33,1,2,no,4465,yes,no,0,161,1,183,2,0,no
43,1,1,no,699,yes,yes,0,1258,2,122,2,2,yes
33,2,1,no,557,yes,no,0,89,1,91,1,0,no
40,1,1,no,4441,yes,no,0,153,2,183,2,0,no
53,1,1,no,3815,no,no,1,75,2,149,3,0,no
47,1,0,no,2,yes,yes,0,661,4,190,1,0,no
33,1,1,no,2711,no,no,0,184,1,104,1,0,no
38,2,0,no,0,yes,no,0,250,1,155,2,0,no
55,1,1,no,1102,yes,no,0,195,1,189,2,0,no
57,0,1,no,2236,yes,no,1,51,8,190,2,0,no
40,1,1,no,7711,yes,no,0,190,5,135,1,0,no
34,1,2,no,1545,yes,no,0,895,1,183,2,0,no
32,0,2,no,12686,yes,no,0,176,1,170,1,0,no
38,1,2,no,1110,yes,no,0,888,2,183,2,0,yes
51,1,1,no,-153,no,no,0,72,2,92,4,0,no
37,1,2,no,836,yes,no,0,223,1,177,2,0,no
44,1,1,no,7876,yes,no,0,212,1,101,2,0,no
37,2,1,no,3068,yes,yes,0,370,2,195,1,2,yes
32,1,1,no,983,yes,no,0,500,2,133,1,0,yes
43,1,1,no,5704,yes,no,0,154,3,106,2,0,no
33,0,2,no,3404,yes,no,0,105,2,171,3,0,no
34,1,1,no,56,yes,no,0,311,3,183,1,0,no
37,1,1,no,2424,no,no,0,633,2,156,2,2,no
51,1,2,no,6659,yes,yes,0,191,2,189,1,0,no
58,1,2,no,5087,no,no,0,63,2,154,1,0,no
35,1,1,no,725,yes,no,0,219,7,133,1,0,no
59,1,1,no,0,no,no,0,363,2,100,6,2,no
31,0,2,no,438,yes,no,0,165,1,100,2,0,no
45,1,1,no,999,yes,no,0,215,6,188,2,0,no
44,0,2,no,18558,yes,no,0,51,1,190,4,2,no
52,1,1,no,3923,yes,no,0,20,8,190,3,1,no
39,2,2,no,155,yes,no,0,20,6,153,26,0,no
38,1,1,no,789,yes,no,0,120,4,196,1,2,no
44,1,1,no,3060,yes,no,0,113,1,189,2,0,no
40,2,2,no,9541,no,no,0,128,2,189,1,0,no
37,1,1,no,1016,yes,yes,0,195,3,8,1,0,no
51,1,1,no,653,yes,no,0,16,9,112,37,2,no
38,1,0,no,3289,no,no,0,340,2,164,2,0,no
36,1,1,no,1954,yes,yes,0,158,2,174,3,0,no
52,2,1,no,1527,no,yes,0,276,1,122,1,2,no
47,1,1,no,2428,yes,no,0,9,6,177,16,2,no
50,1,2,no,3117,no,no,0,44,2,164,1,0,no
49,1,2,no,-471,yes,no,0,77,3,185,7,0,no
31,1,1,no,3052,yes,yes,0,115,2,177,2,0,no
39,1,1,no,31,yes,no,0,61,2,181,4,0,no
37,2,1,no,33,yes,no,0,106,2,167,1,0,no
41,1,2,no,666,yes,no,0,106,3,183,3,0,no
53,1,1,no,111,yes,no,0,600,3,189,2,0,no
36,0,2,no,3649,yes,no,0,399,2,156,2,0,no
43,1,2,no,5670,yes,no,0,43,4,189,2,0,no
34,1,2,no,1433,no,no,0,111,3,104,3,0,no
43,1,1,no,3311,yes,no,1,105,2,184,3,2,no
45,2,2,no,1273,yes,yes,0,206,2,162,3,0,no
32,0,1,no,6982,yes,no,0,224,2,183,1,0,no
35,1,1,no,911,yes,no,0,434,2,181,5,2,no
33,1,1,no,3514,yes,no,0,214,2,184,2,0,no
32,0,1,no,2696,yes,no,0,564,2,183,1,0,no
31,0,2,no,1887,no,yes,0,225,2,183,1,0,no
54,2,0,no,10374,yes,no,0,283,2,189,2,2,no
47,1,1,no,3533,yes,no,0,319,1,100,2,0,no
55,1,2,no,3459,yes,yes,0,88,2,112,3,2,no
38,1,2,no,-3,no,no,0,251,2,101,3,0,no
35,1,1,no,142,yes,no,0,315,2,196,4,0,no
39,0,2,no,889,no,no,0,78,2,185,4,0,no
44,2,2,no,6285,yes,no,0,136,3,125,2,2,no
58,1,1,no,5618,yes,no,0,361,2,189,1,0,no
56,2,0,no,12,no,no,0,282,2,135,1,0,no
40,1,1,no,5248,yes,yes,0,194,4,188,8,2,no
31,1,1,no,314,yes,no,0,1341,3,178,7,0,yes
35,1,2,no,0,yes,no,0,197,4,30,1,0,no
34,0,1,no,4436,yes,no,0,292,2,178,6,0,no
43,0,2,no,744,no,yes,0,90,4,114,4,0,no
32,0,1,no,5252,yes,no,0,232,2,183,2,0,no
53,1,1,no,3398,no,yes,1,88,6,113,13,2,no
51,1,1,no,4178,yes,no,0,167,4,174,1,0,no
56,1,1,no,4763,yes,no,1,233,4,115,6,0,no
42,2,1,yes,723,no,no,0,298,2,112,2,2,no
36,2,0,no,3202,yes,no,0,690,3,183,2,0,no
41,0,1,no,769,no,yes,0,222,4,98,4,2,no
37,2,1,no,1559,yes,no,0,178,2,170,8,2,no
44,1,2,no,4580,yes,no,0,192,2,189,2,1,no
46,1,0,no,676,yes,no,0,825,6,174,4,0,no
53,1,2,no,3366,no,no,1,278,6,112,2,0,no
57,0,1,no,3499,yes,no,0,104,4,175,3,0,no
37,0,2,no,1093,yes,no,0,21,6,113,2,2,no
30,1,1,no,111,no,yes,0,86,3,133,1,0,no
42,1,2,no,4014,yes,no,0,149,4,186,1,2,no
55,1,1,no,6958,yes,yes,0,325,5,192,2,0,no
38,0,1,no,5133,yes,no,0,87,2,168,2,2,no
53,0,1,no,5558,yes,no,0,81,6,189,3,0,no
44,0,1,no,5045,yes,no,0,20,6,175,15,2,no
35,0,1,no,356,yes,no,0,20,5,114,7,0,no
45,1,2,no,460,no,no,0,312,3,157,1,0,no
31,0,2,no,5691,yes,no,0,37,2,123,1,0,no
40,1,1,no,87,yes,yes,0,116,2,113,4,0,no
37,1,1,no,680,yes,yes,0,21,11,185,1,2,no
50,2,2,no,2564,yes,no,0,124,4,113,8,0,no
37,0,1,no,1560,yes,no,0,67,1,163,2,0,no
50,1,0,no,12519,yes,no,0,615,3,34,1,0,yes
36,1,2,no,62,no,no,0,50,2,121,2,0,no
47,1,2,yes,-813,yes,yes,0,85,2,158,25,0,no
39,1,1,no,5222,yes,no,0,239,2,177,1,0,no
31,0,2,no,3967,yes,no,0,859,1,182,1,0,no
31,0,1,no,1447,yes,no,0,225,2,95,13,2,no
45,2,2,no,2096,no,no,0,127,1,100,2,0,no
31,0,2,yes,-405,yes,yes,0,846,1,100,2,1,no
47,1,1,no,0,no,no,0,591,1,10,1,0,yes
30,0,0,no,1395,yes,no,0,569,1,175,3,2,no
42,1,1,no,2812,yes,no,0,46,4,171,1,0,no
46,1,1,no,22,yes,no,0,153,1,197,3,0,no
53,1,2,no,1945,no,no,0,22,4,106,7,0,no
32,1,0,no,1261,yes,no,0,104,1,182,1,0,no
31,1,0,no,2198,no,no,0,423,2,172,2,0,no
33,0,1,no,2481,no,no,0,113,1,101,2,0,no
40,1,1,no,10406,no,no,0,348,2,127,4,2,no
33,1,1,no,255,yes,yes,0,588,2,184,2,0,no
59,1,2,no,7049,no,no,0,530,1,163,2,0,yes
35,0,0,no,2040,no,no,0,258,1,157,4,0,no
37,2,1,no,1040,yes,no,0,567,1,184,1,2,no
30,2,2,no,1718,yes,no,0,73,4,126,2,0,no
49,1,2,no,1105,yes,no,0,13,3,113,2,2,no
52,1,1,no,1752,no,yes,1,346,4,123,8,0,no
40,1,2,no,2644,yes,no,0,110,2,185,1,0,no
31,1,2,no,5,yes,yes,0,635,1,135,2,0,yes
32,2,1,no,5267,yes,no,0,183,1,168,2,0,no
30,1,1,no,239,yes,no,0,302,2,95,8,0,no
30,1,2,no,1942,yes,yes,0,436,2,178,3,2,yes
43,1,2,no,78,yes,no,0,36,1,109,1,2,no
45,1,1,no,243,no,no,0,46,1,163,1,2,no
44,1,1,no,701,no,yes,0,103,1,141,2,0,no
47,1,2,no,2518,yes,yes,0,132,1,186,1,2,no
31,0,1,no,159,yes,no,0,66,1,182,1,0,no
38,2,1,no,814,yes,no,0,1166,1,155,3,2,no
34,0,2,no,966,yes,no,0,393,1,101,3,0,no
41,1,1,no,636,yes,no,0,1055,1,177,1,2,no
48,1,1,no,4265,yes,no,0,327,1,192,2,0,no
32,0,2,no,3050,yes,no,0,58,1,182,1,0,no
49,1,1,no,13818,no,no,0,201,1,113,2,0,no
34,0,2,no,3679,yes,no,0,146,1,101,1,0,no
31,1,1,no,8629,yes,no,0,957,1,184,2,0,yes
34,2,1,no,124,yes,no,0,56,1,163,4,2,no
53,1,1,no,1777,yes,no,0,796,5,154,1,0,yes
35,1,1,no,15474,no,no,0,89,1,92,2,2,no
45,1,1,no,857,yes,no,0,169,1,92,20,2,no
34,1,1,no,-508,yes,no,0,144,6,185,2,0,no
37,1,1,no,0,yes,no,0,169,1,113,5,2,no
47,1,1,no,2944,no,no,0,57,7,154,5,0,no
52,2,1,no,2455,no,no,1,76,1,119,1,0,no
48,1,0,no,1375,yes,yes,0,73,1,172,2,0,no
40,0,1,no,19343,yes,no,0,13,4,179,4,0,no
45,2,1,no,1738,no,no,0,79,1,106,2,0,no
54,1,1,no,230,no,yes,0,401,1,100,2,0,no
30,1,1,no,274,yes,yes,0,105,5,102,2,0,no
38,1,2,no,1514,no,yes,0,160,3,120,3,0,no
31,1,1,no,457,yes,no,0,283,1,171,5,0,no
40,1,1,no,372,yes,no,0,365,1,100,2,0,no
31,1,2,no,4148,yes,no,0,316,3,99,9,2,yes
37,1,2,no,489,yes,no,0,202,1,106,5,0,no
33,1,0,no,2456,yes,no,0,552,3,127,1,0,no
54,1,0,no,836,yes,no,1,312,1,130,3,2,no
45,1,2,no,2220,yes,no,0,89,1,133,2,0,no
40,1,1,no,-605,yes,yes,0,79,1,171,1,0,no
53,1,1,no,1027,no,no,0,102,1,121,1,0,no
35,1,1,no,80,yes,yes,0,38,2,172,2,0,no
41,1,2,no,832,yes,yes,0,164,1,176,1,0,no
32,0,2,no,616,yes,no,0,186,2,109,1,2,no
50,1,1,no,2497,yes,no,0,35,1,176,1,0,no
31,1,1,no,3653,yes,yes,0,252,1,168,4,0,no
35,0,2,no,1129,yes,no,0,64,2,184,2,0,no
33,2,1,no,86,no,yes,0,183,3,186,1,0,no
31,0,2,no,1166,yes,no,0,119,2,171,1,0,no
47,1,1,no,834,no,yes,0,902,1,133,2,2,yes
34,1,1,no,5553,yes,no,0,798,2,182,5,0,no
49,2,1,no,771,yes,no,0,264,2,172,1,0,no
47,1,0,no,333,yes,no,0,118,1,113,4,0,no
37,1,1,no,2066,yes,yes,0,10,7,113,5,0,no
40,1,1,no,752,no,yes,0,456,1,157,1,0,no
40,1,1,no,9374,yes,no,0,7,8,185,1,0,no
35,1,2,no,0,yes,no,0,189,1,128,2,2,no
51,0,2,no,11222,yes,no,0,126,2,171,7,0,no
36,0,1,no,0,yes,yes,0,109,1,189,1,0,no
39,1,2,yes,47,no,no,0,28,3,158,3,0,no
30,1,2,no,6432,yes,no,0,206,2,119,3,2,no
48,1,1,no,2697,yes,yes,0,82,1,179,5,0,no
38,2,2,no,554,no,no,0,45,1,101,4,0,no
36,2,2,no,210,yes,no,1,62,1,127,2,0,no
39,0,2,no,26,yes,yes,0,52,1,179,4,0,no
33,0,1,no,920,yes,no,0,58,1,122,4,0,no
39,1,0,no,1601,yes,no,0,219,2,182,2,0,no
30,1,1,no,-559,yes,yes,0,531,1,184,1,0,no
43,1,1,no,-150,no,yes,0,62,2,136,3,0,no
43,2,2,no,1440,yes,yes,0,149,1,175,1,0,no
38,1,1,no,505,yes,yes,0,119,1,157,2,0,no
57,1,1,no,2658,yes,no,0,107,1,190,1,0,no
33,0,1,no,3269,no,yes,0,381,1,126,1,0,no
33,2,1,no,335,yes,no,0,347,1,184,2,0,no
32,1,1,no,253,yes,no,0,76,1,170,3,0,no
47,1,1,no,1059,yes,no,0,58,1,127,1,0,no
32,1,2,no,2737,yes,yes,0,44,4,182,1,0,no
31,0,2,no,6542,yes,no,0,71,3,192,2,2,no
58,2,2,no,26254,yes,no,0,53,1,31,1,0,no
33,0,2,no,437,yes,no,0,285,1,179,4,2,no
40,1,0,no,-616,yes,no,0,182,1,157,2,0,no
39,0,1,no,158,yes,no,0,183,1,168,2,0,no
38,1,1,no,1,yes,no,0,57,5,199,1,1,no
38,1,1,no,5293,yes,no,0,1199,3,155,3,2,no
40,1,1,no,9047,yes,no,0,527,1,95,2,2,no
36,1,1,no,1497,no,yes,0,455,2,94,3,2,no
52,1,2,no,2428,yes,no,0,294,1,116,3,0,no
34,2,1,no,7,yes,yes,0,94,2,199,1,0,no
54,1,0,no,235,no,yes,0,353,2,113,5,0,no
39,1,1,no,2319,no,no,0,48,1,137,1,0,no
43,0,2,no,146,no,no,0,50,1,113,5,2,no
41,1,1,no,6687,yes,no,0,41,2,123,3,0,no
55,2,0,no,2227,yes,no,1,148,3,172,3,0,no
32,1,1,no,1076,no,no,0,906,1,129,3,0,no
40,1,2,no,271,yes,no,0,124,3,102,4,0,no
45,0,1,no,946,yes,no,0,56,2,175,4,0,no
37,0,2,no,65,no,no,0,20,10,113,4,0,no
41,0,1,no,748,no,no,1,94,7,130,3,2,no
32,1,2,no,118,no,no,0,383,4,176,10,0,no
53,1,1,no,3036,yes,no,0,104,2,190,1,2,no
52,1,2,no,1065,yes,yes,0,224,2,175,1,0,no
57,1,2,no,3431,yes,no,0,55,2,189,1,0,no
40,1,1,no,4025,yes,no,0,139,2,129,4,0,no
32,2,2,no,874,no,no,0,366,3,101,6,1,no
41,1,1,no,1539,yes,no,0,139,6,130,3,0,no
31,0,1,no,144,yes,no,0,51,2,140,11,0,no
59,1,1,no,10054,no,no,0,175,3,100,6,0,no
55,2,1,no,1580,no,yes,0,82,5,155,1,1,no
40,1,1,no,0,yes,no,0,43,1,185,2,0,no
30,0,2,no,9634,no,no,0,402,4,101,5,0,no
45,2,1,no,0,yes,yes,0,173,1,192,1,0,no
34,0,1,no,892,yes,no,0,177,2,184,1,0,no
58,2,2,no,50,yes,no,0,675,4,171,4,0,no
37,0,1,no,105,no,yes,0,197,2,157,4,0,no
31,1,1,no,490,yes,no,0,394,5,179,2,2,no
32,1,1,no,752,yes,no,0,82,4,191,1,0,no
40,0,1,no,1200,yes,no,0,163,2,156,8,0,no
52,1,0,no,4793,yes,no,1,61,3,168,2,0,no
44,1,0,no,0,yes,yes,0,32,2,116,3,2,no
45,0,2,no,302,yes,no,0,22,2,154,4,0,no
41,1,1,no,2125,yes,yes,0,285,3,116,4,0,no
42,1,1,no,8131,yes,no,0,173,4,175,1,0,no
34,0,2,no,714,yes,no,0,122,3,193,4,0,no
43,2,1,no,738,yes,no,0,585,4,191,4,0,no
55,0,2,no,4847,yes,no,0,18,4,106,2,2,no
37,0,1,no,363,yes,no,0,39,4,182,3,0,no
55,2,2,no,1241,no,no,0,48,7,154,5,0,no
58,1,2,no,1602,no,no,0,1032,10,115,3,0,no
36,1,2,no,396,no,no,0,64,2,100,5,0,no
33,2,1,no,558,yes,no,0,258,2,93,3,0,no
31,0,2,no,2085,yes,no,0,639,2,93,4,0,no
30,1,0,no,2929,yes,no,0,432,2,184,1,2,no
54,1,2,no,1114,yes,no,0,1195,2,175,1,2,no
30,1,1,no,817,yes,no,0,208,3,91,4,0,no
40,0,1,no,877,yes,no,0,12,3,177,6,0,no
38,2,2,no,4312,no,no,0,407,4,182,2,2,no
45,1,1,no,2246,yes,yes,0,197,2,99,2,2,no
35,2,2,no,538,yes,no,0,109,2,193,4,0,no
47,1,1,no,473,yes,no,0,127,2,176,2,2,no
50,1,2,no,4374,yes,no,0,163,2,113,3,0,no
46,1,1,no,15120,no,no,0,27,3,108,3,2,no
42,1,0,no,-571,yes,yes,1,136,2,179,4,0,no
33,1,0,no,1903,yes,no,0,337,2,182,3,0,no
37,1,0,no,1322,yes,no,0,14,8,185,1,2,no
45,1,1,no,392,yes,no,0,391,2,127,2,0,no
32,0,1,no,344,no,yes,0,21,7,141,9,2,no
32,1,1,no,3181,yes,no,0,118,2,176,7,0,no
35,0,1,no,1183,yes,no,0,21,3,185,2,0,no
55,1,2,no,4809,yes,no,0,223,2,186,3,2,no
33,2,2,no,0,yes,yes,0,211,7,94,8,0,no
42,2,1,no,484,yes,no,0,321,3,127,3,0,no
50,1,0,no,0,no,no,0,281,2,191,2,0,no
34,1,2,no,714,yes,no,0,328,4,113,27,0,no
41,1,1,no,0,yes,yes,0,12,5,190,1,0,no
47,1,2,no,333,no,no,1,8,5,137,1,0,no
37,0,2,no,2173,no,no,0,158,3,114,1,0,no
37,0,1,no,3111,yes,no,0,9,3,185,2,0,no
35,1,1,no,587,no,yes,0,23,8,126,5,2,no
49,1,0,no,0,yes,no,0,13,2,192,1,2,no
53,2,1,no,173,no,yes,0,412,2,143,1,0,no
57,2,1,no,4664,no,no,0,22,4,114,1,0,no
46,2,2,no,0,yes,no,0,234,5,102,5,0,no
37,1,2,no,0,yes,no,0,11,3,175,1,0,no
56,1,1,no,1521,yes,yes,0,19,2,179,3,2,no
38,2,1,no,8554,yes,no,0,29,2,176,4,2,no
38,1,1,no,1063,yes,no,0,51,5,113,2,0,no
34,1,0,no,2720,yes,no,0,147,2,179,3,0,no
36,1,2,no,0,yes,no,0,72,3,29,4,1,no
50,1,0,no,-315,no,yes,0,61,7,136,1,0,no
50,2,1,no,797,yes,no,1,205,3,119,8,0,no
59,1,2,no,2143,yes,no,0,59,1,268,1,0,no
40,1,2,no,378,yes,yes,0,260,1,268,2,0,no
42,2,1,no,759,no,no,0,97,1,169,3,0,no
43,2,1,no,87,yes,no,0,130,1,247,2,0,no
59,2,1,no,1,yes,no,0,602,1,253,5,2,yes
38,2,1,no,316,yes,no,0,223,1,247,2,1,no
43,2,2,no,626,yes,no,0,72,1,167,2,0,no
40,0,1,no,2017,yes,no,0,105,1,244,1,2,no
38,1,1,no,67,no,no,0,74,1,239,2,0,no
57,1,1,no,589,yes,no,0,198,1,244,1,2,no
48,1,1,no,651,no,yes,0,228,1,196,2,0,no
53,2,1,no,392,yes,no,0,70,1,245,1,0,no
33,1,1,yes,-354,yes,yes,0,104,1,245,2,0,no
37,1,2,no,-76,yes,no,0,230,1,204,1,2,no
57,2,0,no,362,no,no,0,91,1,231,1,0,no
52,1,1,no,393,yes,yes,0,446,1,182,8,0,no
43,1,2,no,344,yes,yes,0,282,1,238,2,0,no
46,2,1,no,741,yes,no,0,83,1,258,1,2,no
48,1,1,no,0,yes,no,0,123,1,204,1,0,no
43,1,1,no,2478,yes,no,0,347,1,230,1,0,no
33,1,1,no,4012,no,yes,0,90,1,265,4,0,no
47,1,0,no,1452,yes,yes,0,181,1,177,2,0,no
53,1,2,no,1672,no,no,0,176,1,189,1,0,no
52,1,1,no,98,yes,no,0,103,1,245,2,0,no
58,1,1,no,374,yes,yes,0,223,1,196,1,0,no
54,1,2,no,1129,no,yes,0,242,1,184,8,0,no
56,1,1,no,-246,no,yes,0,461,2,204,2,0,no
31,1,1,no,20,no,no,0,304,1,71,1,0,no
31,1,1,no,0,yes,yes,0,71,1,223,9,2,no
38,1,1,no,105,yes,no,0,158,1,265,2,0,no
38,1,2,no,1066,yes,no,0,86,1,189,1,0,no
51,1,1,no,176,no,no,0,214,1,183,2,0,no
44,1,1,no,429,yes,no,0,99,1,246,4,0,no
53,1,2,no,554,no,no,0,48,1,181,5,0,no
60,1,0,no,362,no,yes,0,326,1,183,6,1,no
35,1,2,no,436,no,yes,0,507,1,184,4,0,no
48,0,2,no,-295,no,yes,0,121,1,190,2,0,no
57,1,1,no,1316,no,no,0,221,2,182,5,0,no
57,1,1,no,297,no,yes,1,120,2,154,16,0,no
37,0,1,no,62,yes,no,0,252,2,268,2,0,no
46,0,2,no,625,no,no,0,107,1,163,5,2,no
59,1,1,no,1455,yes,no,0,222,2,191,1,0,no
52,1,1,no,199,no,no,0,978,2,189,1,2,no
44,1,2,no,3463,yes,yes,0,290,2,153,3,0,no
30,0,1,no,732,yes,no,0,445,1,223,1,0,no
37,1,1,no,417,no,no,0,389,1,181,5,0,no
48,1,1,no,547,no,no,0,74,1,176,2,0,no
41,0,2,no,1616,no,no,1,229,1,184,7,1,no
36,1,2,no,0,yes,no,0,60,1,250,1,2,no
47,1,1,no,487,no,no,0,218,2,177,1,0,no
59,1,0,no,699,no,no,0,98,1,154,6,0,no
33,1,1,no,0,yes,no,0,176,1,266,1,2,no
55,1,1,no,3207,no,no,0,158,2,153,12,0,no
49,1,1,no,177,yes,yes,0,90,1,204,1,0,no
41,0,1,no,219,yes,no,0,119,1,268,1,2,no
42,1,1,no,799,no,no,0,234,1,181,6,0,no
56,0,2,no,-528,no,no,0,290,2,184,2,0,no
26,0,1,no,0,yes,no,0,148,2,258,2,0,no
48,2,1,no,769,no,yes,0,58,2,184,15,2,no
41,1,1,no,0,no,no,0,411,2,156,8,2,no
